sentence_index,sentence_length,uuas_sum,uuas_triu,uuas_tril,uuas_none
1218,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1219,22,0.5882352941176471,0.5882352941176471,0.47058823529411764,0.5882352941176471
1220,9,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
1221,20,0.5625,0.5,0.4375,0.5
1222,9,0.5,0.16666666666666666,0.6666666666666666,0.5
1223,22,0.5,0.5,0.4,0.4
1224,16,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.5384615384615384
1225,19,0.5882352941176471,0.4117647058823529,0.35294117647058826,0.47058823529411764
1226,13,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.36363636363636365
1227,26,0.5652173913043478,0.5217391304347826,0.5217391304347826,0.6086956521739131
1228,16,0.2857142857142857,0.5,0.35714285714285715,0.42857142857142855
1229,24,0.5714285714285714,0.47619047619047616,0.47619047619047616,0.5238095238095238
1230,11,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333
1231,17,0.4,0.4,0.4,0.4
1232,15,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.23076923076923078
1233,13,0.5454545454545454,0.2727272727272727,0.6363636363636364,0.6363636363636364
1234,19,0.47058823529411764,0.47058823529411764,0.35294117647058826,0.4117647058823529
1235,28,0.38461538461538464,0.2692307692307692,0.3076923076923077,0.3076923076923077
1236,12,0.4,0.6,0.4,0.7
1237,19,0.5,0.5,0.3125,0.4375
1238,17,0.4,0.4,0.4666666666666667,0.4
1239,15,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.6153846153846154
1240,21,0.5,0.3333333333333333,0.3333333333333333,0.5
1241,7,0.6,0.6,0.4,0.6
1242,22,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.3157894736842105
1243,2,1.0,1.0,1.0,1.0
1244,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1245,20,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.23076923076923078
1246,10,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855
1247,18,0.25,0.25,0.3333333333333333,0.25
1248,14,0.375,0.25,0.5,0.375
1249,6,1.0,0.6666666666666666,0.6666666666666666,1.0
1250,23,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.42857142857142855
1251,7,0.5,0.75,0.25,0.75
1252,14,0.5,0.3333333333333333,0.5,0.25
1253,25,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367
1254,17,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.4666666666666667
1255,10,0.25,0.25,0.25,0.25
1256,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
1257,15,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.3076923076923077
1258,10,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.5714285714285714
1259,11,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333
1260,59,0.24,0.18,0.22,0.28
1261,33,0.37037037037037035,0.4074074074074074,0.3333333333333333,0.4444444444444444
1262,29,0.2727272727272727,0.22727272727272727,0.2727272727272727,0.2727272727272727
1263,28,0.32,0.32,0.28,0.4
1264,7,0.4,0.6,0.2,0.4
1265,22,0.4117647058823529,0.47058823529411764,0.23529411764705882,0.4117647058823529
1266,33,0.12,0.32,0.08,0.12
1267,12,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2222222222222222
1268,64,0.08928571428571429,0.10714285714285714,0.07142857142857142,0.10714285714285714
1269,32,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.3333333333333333
1270,21,0.42105263157894735,0.47368421052631576,0.3157894736842105,0.5263157894736842
1271,24,0.29411764705882354,0.29411764705882354,0.11764705882352941,0.29411764705882354
1272,15,0.5,0.5,0.5833333333333334,0.5833333333333334
1273,49,0.42105263157894735,0.3684210526315789,0.3684210526315789,0.42105263157894735
1274,22,0.23529411764705882,0.35294117647058826,0.29411764705882354,0.29411764705882354
1275,20,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.26666666666666666
1276,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1277,45,0.37142857142857144,0.3142857142857143,0.34285714285714286,0.37142857142857144
1278,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1279,9,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
1280,20,0.47058823529411764,0.5294117647058824,0.35294117647058826,0.47058823529411764
1281,22,0.35,0.35,0.35,0.35
1282,27,0.47619047619047616,0.5714285714285714,0.38095238095238093,0.42857142857142855
1283,29,0.4583333333333333,0.5,0.25,0.5416666666666666
1284,28,0.625,0.5,0.4583333333333333,0.5416666666666666
1285,35,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.4827586206896552
1286,12,0.4,0.3,0.3,0.4
1287,13,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.18181818181818182
1288,36,0.375,0.34375,0.3125,0.375
1289,27,0.391304347826087,0.43478260869565216,0.391304347826087,0.43478260869565216
1290,23,0.42105263157894735,0.42105263157894735,0.3684210526315789,0.47368421052631576
1291,18,0.375,0.25,0.4375,0.4375
1292,27,0.4090909090909091,0.4090909090909091,0.22727272727272727,0.4090909090909091
1293,32,0.42857142857142855,0.35714285714285715,0.32142857142857145,0.42857142857142855
1294,26,0.45,0.4,0.45,0.4
1295,18,0.6,0.4666666666666667,0.4666666666666667,0.6
1296,36,0.34375,0.40625,0.25,0.375
1297,8,0.5,0.5,0.5,0.6666666666666666
1298,33,0.4074074074074074,0.4444444444444444,0.37037037037037035,0.4444444444444444
1299,27,0.34782608695652173,0.30434782608695654,0.30434782608695654,0.2608695652173913
1300,46,0.425,0.425,0.325,0.425
1301,11,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.5555555555555556
1302,31,0.4230769230769231,0.4230769230769231,0.38461538461538464,0.34615384615384615
1303,21,0.3684210526315789,0.42105263157894735,0.21052631578947367,0.42105263157894735
1304,25,0.4090909090909091,0.36363636363636365,0.3181818181818182,0.4090909090909091
1305,51,0.3181818181818182,0.3181818181818182,0.20454545454545456,0.3181818181818182
1306,18,0.5625,0.25,0.4375,0.5625
1307,32,0.3333333333333333,0.23333333333333334,0.36666666666666664,0.36666666666666664
1308,29,0.37037037037037035,0.48148148148148145,0.25925925925925924,0.4074074074074074
1309,22,0.3,0.4,0.2,0.35
1310,29,0.4782608695652174,0.43478260869565216,0.43478260869565216,0.4782608695652174
1311,26,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.4166666666666667
1312,50,0.19047619047619047,0.23809523809523808,0.14285714285714285,0.21428571428571427
1313,32,0.46153846153846156,0.46153846153846156,0.5,0.5
1314,21,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.3333333333333333
1315,10,0.25,0.25,0.375,0.25
1316,23,0.38095238095238093,0.3333333333333333,0.38095238095238093,0.38095238095238093
1317,11,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333
1318,32,0.4230769230769231,0.34615384615384615,0.38461538461538464,0.46153846153846156
1319,15,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.5833333333333334
1320,50,0.4418604651162791,0.46511627906976744,0.3488372093023256,0.46511627906976744
1321,25,0.43478260869565216,0.4782608695652174,0.43478260869565216,0.5652173913043478
1322,42,0.4358974358974359,0.5384615384615384,0.28205128205128205,0.38461538461538464
1323,27,0.30434782608695654,0.30434782608695654,0.391304347826087,0.34782608695652173
1324,37,0.3333333333333333,0.3,0.36666666666666664,0.3
1325,8,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333
1326,29,0.391304347826087,0.391304347826087,0.34782608695652173,0.391304347826087
1327,34,0.36666666666666664,0.36666666666666664,0.3333333333333333,0.36666666666666664
1328,26,0.36363636363636365,0.45454545454545453,0.3181818181818182,0.3181818181818182
1329,18,0.5625,0.5,0.5,0.4375
1330,20,0.5555555555555556,0.5,0.5,0.5555555555555556
1331,20,0.5,0.5,0.2777777777777778,0.6111111111111112
1332,10,0.375,0.25,0.375,0.375
1333,20,0.5,0.5,0.3333333333333333,0.4444444444444444
1334,12,0.6,0.5,0.6,0.6
1335,36,0.5,0.5294117647058824,0.4117647058823529,0.5294117647058824
1336,16,0.42857142857142855,0.5714285714285714,0.35714285714285715,0.6428571428571429
1337,12,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.3333333333333333
1338,24,0.35,0.4,0.45,0.4
1339,42,0.3888888888888889,0.3055555555555556,0.4166666666666667,0.3888888888888889
1340,23,0.38095238095238093,0.47619047619047616,0.23809523809523808,0.38095238095238093
1341,26,0.375,0.4166666666666667,0.3333333333333333,0.375
1342,28,0.5238095238095238,0.6666666666666666,0.38095238095238093,0.6190476190476191
1343,12,0.5,0.6,0.4,0.6
1344,10,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
1345,22,0.5555555555555556,0.6111111111111112,0.3888888888888889,0.5
1346,34,0.4827586206896552,0.5172413793103449,0.4482758620689655,0.4827586206896552
1347,4,0.5,0.5,0.5,0.5
1348,14,0.3333333333333333,0.4166666666666667,0.25,0.3333333333333333
1349,27,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.3333333333333333
1350,12,0.4,0.4,0.4,0.4
1351,28,0.43478260869565216,0.43478260869565216,0.34782608695652173,0.43478260869565216
1352,15,0.5384615384615384,0.38461538461538464,0.5384615384615384,0.5384615384615384
1353,30,0.52,0.44,0.44,0.44
1354,27,0.3333333333333333,0.38095238095238093,0.3333333333333333,0.2857142857142857
1355,41,0.3055555555555556,0.25,0.25,0.2777777777777778
1356,50,0.4418604651162791,0.32558139534883723,0.3488372093023256,0.4186046511627907
1357,13,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.45454545454545453
1358,39,0.3333333333333333,0.42424242424242425,0.2727272727272727,0.42424242424242425
1359,25,0.45,0.35,0.5,0.4
1360,18,0.4666666666666667,0.4666666666666667,0.26666666666666666,0.5333333333333333
1361,19,0.6875,0.6875,0.5,0.6875
1362,33,0.39285714285714285,0.39285714285714285,0.35714285714285715,0.32142857142857145
1363,15,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667
1364,2,nan,nan,nan,nan
1365,38,0.5714285714285714,0.4857142857142857,0.37142857142857144,0.4857142857142857
1366,23,0.5,0.4444444444444444,0.3888888888888889,0.5
1367,18,0.5333333333333333,0.3333333333333333,0.4,0.5333333333333333
1368,21,0.2631578947368421,0.3684210526315789,0.15789473684210525,0.2631578947368421
1369,21,0.3888888888888889,0.2777777777777778,0.3333333333333333,0.3333333333333333
1370,21,0.5263157894736842,0.47368421052631576,0.631578947368421,0.631578947368421
1371,25,0.6190476190476191,0.5238095238095238,0.47619047619047616,0.47619047619047616
1372,32,0.32142857142857145,0.35714285714285715,0.2857142857142857,0.32142857142857145
1373,2,nan,nan,nan,nan
1374,22,0.3,0.4,0.3,0.4
1375,12,0.4,0.3,0.3,0.4
1376,30,0.39285714285714285,0.35714285714285715,0.25,0.32142857142857145
1377,36,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.3939393939393939
1378,24,0.47619047619047616,0.5238095238095238,0.38095238095238093,0.42857142857142855
1379,25,0.4090909090909091,0.36363636363636365,0.36363636363636365,0.5
1380,15,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.36363636363636365
1381,19,0.5384615384615384,0.38461538461538464,0.38461538461538464,0.38461538461538464
1382,19,0.4375,0.25,0.5,0.3125
1383,15,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
1384,16,0.46153846153846156,0.38461538461538464,0.23076923076923078,0.3076923076923077
1385,17,0.46153846153846156,0.46153846153846156,0.3076923076923077,0.38461538461538464
1386,34,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3103448275862069
1387,22,0.3125,0.4375,0.375,0.3125
1388,2,nan,nan,nan,nan
1389,19,0.375,0.3125,0.375,0.375
1390,17,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.35714285714285715
1391,34,0.5555555555555556,0.4074074074074074,0.5555555555555556,0.48148148148148145
1392,22,0.47368421052631576,0.47368421052631576,0.42105263157894735,0.42105263157894735
1393,22,0.5294117647058824,0.5294117647058824,0.35294117647058826,0.5294117647058824
1394,13,0.4,0.6,0.3,0.5
1395,27,0.4166666666666667,0.4166666666666667,0.375,0.5
1396,12,0.375,0.5,0.375,0.5
1397,2,nan,nan,nan,nan
1398,4,1.0,1.0,1.0,1.0
1399,13,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.18181818181818182
1400,29,0.46153846153846156,0.5,0.38461538461538464,0.5
1401,34,0.39285714285714285,0.42857142857142855,0.21428571428571427,0.39285714285714285
1402,16,0.6153846153846154,0.6923076923076923,0.38461538461538464,0.46153846153846156
1403,18,0.3125,0.3125,0.375,0.3125
1404,42,0.5294117647058824,0.4117647058823529,0.4411764705882353,0.5294117647058824
1405,26,0.5263157894736842,0.47368421052631576,0.5263157894736842,0.5263157894736842
1406,3,1.0,1.0,1.0,1.0
1407,50,0.40425531914893614,0.425531914893617,0.3829787234042553,0.40425531914893614
1408,21,0.47368421052631576,0.5263157894736842,0.3157894736842105,0.47368421052631576
1409,23,0.47619047619047616,0.47619047619047616,0.42857142857142855,0.5238095238095238
1410,15,0.5,0.5,0.5,0.5
1411,22,0.47368421052631576,0.42105263157894735,0.5263157894736842,0.5263157894736842
1412,31,0.48148148148148145,0.4074074074074074,0.37037037037037035,0.4074074074074074
1413,53,0.4791666666666667,0.4166666666666667,0.4375,0.4791666666666667
1414,21,0.5263157894736842,0.3684210526315789,0.47368421052631576,0.47368421052631576
1415,44,0.42105263157894735,0.34210526315789475,0.3684210526315789,0.42105263157894735
1416,31,0.39285714285714285,0.39285714285714285,0.35714285714285715,0.39285714285714285
1417,19,0.4,0.4,0.4,0.4666666666666667
1418,21,0.4444444444444444,0.3888888888888889,0.4444444444444444,0.4444444444444444
1419,11,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
1420,19,0.23529411764705882,0.35294117647058826,0.17647058823529413,0.29411764705882354
1421,45,0.41025641025641024,0.48717948717948717,0.358974358974359,0.4358974358974359
1422,38,0.2777777777777778,0.25,0.19444444444444445,0.2777777777777778
1423,10,0.5,0.5,0.5,0.5
1424,30,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333
1425,37,0.46875,0.375,0.34375,0.40625
1426,18,0.5,0.35714285714285715,0.2857142857142857,0.42857142857142855
1427,47,0.4146341463414634,0.3902439024390244,0.3170731707317073,0.3902439024390244
1428,29,0.48,0.48,0.4,0.48
1429,36,0.40625,0.34375,0.4375,0.5
1430,15,0.4166666666666667,0.25,0.3333333333333333,0.4166666666666667
1431,36,0.5517241379310345,0.5862068965517241,0.4827586206896552,0.4827586206896552
1432,57,0.3269230769230769,0.3269230769230769,0.34615384615384615,0.4230769230769231
1433,17,0.4666666666666667,0.4666666666666667,0.4,0.4
1434,12,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222
1435,38,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.36363636363636365
1436,24,0.35,0.45,0.35,0.4
1437,28,0.4583333333333333,0.4166666666666667,0.25,0.375
1438,45,0.34146341463414637,0.34146341463414637,0.21951219512195122,0.3170731707317073
1439,19,0.4375,0.4375,0.3125,0.4375
1440,22,0.25,0.15,0.2,0.25
1441,27,0.4090909090909091,0.4090909090909091,0.36363636363636365,0.36363636363636365
1442,60,0.13953488372093023,0.16279069767441862,0.11627906976744186,0.16279069767441862
1443,15,0.5,0.3333333333333333,0.25,0.4166666666666667
1444,38,0.4444444444444444,0.4444444444444444,0.4166666666666667,0.4444444444444444
1445,45,0.23684210526315788,0.23684210526315788,0.18421052631578946,0.21052631578947367
1446,19,0.42857142857142855,0.5,0.42857142857142855,0.42857142857142855
1447,16,0.38461538461538464,0.23076923076923078,0.5384615384615384,0.38461538461538464
1448,24,0.36363636363636365,0.2727272727272727,0.22727272727272727,0.3181818181818182
1449,20,0.6470588235294118,0.5882352941176471,0.47058823529411764,0.5882352941176471
1450,30,0.34615384615384615,0.3076923076923077,0.3076923076923077,0.38461538461538464
1451,41,0.47058823529411764,0.4117647058823529,0.35294117647058826,0.47058823529411764
1452,16,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.23076923076923078
1453,17,0.4166666666666667,0.3333333333333333,0.25,0.3333333333333333
1454,37,0.4666666666666667,0.5,0.43333333333333335,0.5666666666666667
1455,16,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.2857142857142857
1456,22,0.4,0.45,0.2,0.3
1457,39,0.4117647058823529,0.38235294117647056,0.38235294117647056,0.4411764705882353
1458,33,0.5,0.25,0.5,0.4642857142857143
1459,19,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.35294117647058826
1460,17,0.4,0.3333333333333333,0.4666666666666667,0.4
1461,28,0.43478260869565216,0.43478260869565216,0.30434782608695654,0.391304347826087
1462,25,0.4090909090909091,0.45454545454545453,0.3181818181818182,0.36363636363636365
1463,12,0.4,0.4,0.3,0.5
1464,27,0.5217391304347826,0.5217391304347826,0.34782608695652173,0.34782608695652173
1465,40,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.3235294117647059
1466,11,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222
1467,14,0.4166666666666667,0.25,0.5,0.4166666666666667
1468,24,0.4,0.4,0.25,0.35
1469,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1470,45,0.325,0.35,0.325,0.375
1471,30,0.43478260869565216,0.43478260869565216,0.34782608695652173,0.43478260869565216
1472,15,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334
1473,19,0.4117647058823529,0.29411764705882354,0.5294117647058824,0.4117647058823529
1474,32,0.35714285714285715,0.2857142857142857,0.39285714285714285,0.4642857142857143
1475,12,0.2,0.3,0.2,0.3
1476,23,0.38095238095238093,0.42857142857142855,0.2857142857142857,0.3333333333333333
1477,22,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1478,17,0.5333333333333333,0.26666666666666666,0.4,0.4
1479,19,0.4,0.4666666666666667,0.4666666666666667,0.4
1480,11,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1481,24,0.45,0.4,0.45,0.45
1482,11,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333
1483,13,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.36363636363636365
1484,15,0.7272727272727273,0.7272727272727273,0.5454545454545454,0.7272727272727273
1485,44,0.3333333333333333,0.28205128205128205,0.3333333333333333,0.3076923076923077
1486,4,1.0,0.5,1.0,1.0
1487,29,0.48,0.4,0.36,0.4
1488,31,0.36,0.28,0.36,0.36
1489,12,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.4444444444444444
1490,34,0.5483870967741935,0.45161290322580644,0.4838709677419355,0.5161290322580645
1491,32,0.46153846153846156,0.4230769230769231,0.38461538461538464,0.4230769230769231
1492,17,0.46153846153846156,0.38461538461538464,0.38461538461538464,0.46153846153846156
1493,9,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857
1494,24,0.5,0.5,0.35,0.5
1495,21,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5
1496,22,0.47368421052631576,0.5263157894736842,0.3684210526315789,0.47368421052631576
1497,11,0.375,0.375,0.375,0.5
1498,35,0.5172413793103449,0.3793103448275862,0.5172413793103449,0.5172413793103449
1499,17,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.38461538461538464
1500,7,0.5,0.5,0.75,0.75
1501,20,0.5294117647058824,0.5294117647058824,0.47058823529411764,0.5294117647058824
1502,31,0.37037037037037035,0.3333333333333333,0.2222222222222222,0.37037037037037035
1503,21,0.5294117647058824,0.5294117647058824,0.35294117647058826,0.47058823529411764
1504,35,0.5666666666666667,0.6333333333333333,0.4666666666666667,0.6
1505,17,0.5714285714285714,0.5,0.42857142857142855,0.6428571428571429
1506,33,0.44,0.44,0.36,0.48
1507,26,0.4,0.4,0.3,0.45
1508,14,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4444444444444444
1509,11,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.4444444444444444
1510,26,0.5652173913043478,0.4782608695652174,0.5217391304347826,0.5217391304347826
1511,24,0.5,0.55,0.4,0.5
1512,29,0.5,0.5416666666666666,0.375,0.5833333333333334
1513,21,0.47368421052631576,0.47368421052631576,0.3684210526315789,0.47368421052631576
1514,28,0.4166666666666667,0.375,0.4583333333333333,0.375
1515,39,0.42857142857142855,0.2857142857142857,0.45714285714285713,0.42857142857142855
1516,14,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.4444444444444444
1517,25,0.5,0.45454545454545453,0.36363636363636365,0.45454545454545453
1518,26,0.4782608695652174,0.34782608695652173,0.5217391304347826,0.4782608695652174
1519,19,0.4,0.4,0.4,0.3333333333333333
1520,26,0.42857142857142855,0.38095238095238093,0.38095238095238093,0.42857142857142855
1521,18,0.6,0.6,0.4,0.6
1522,24,0.55,0.4,0.35,0.6
1523,16,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.45454545454545453
1524,15,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.3076923076923077
1525,16,0.5,0.5714285714285714,0.2857142857142857,0.42857142857142855
1526,15,0.4,0.4,0.4,0.4
1527,23,0.3333333333333333,0.4444444444444444,0.2777777777777778,0.3333333333333333
1528,17,0.4,0.26666666666666666,0.4,0.4
1529,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1530,27,0.35,0.35,0.4,0.4
1531,24,0.55,0.6,0.45,0.55
1532,18,0.4666666666666667,0.26666666666666666,0.5333333333333333,0.5333333333333333
1533,19,0.5294117647058824,0.35294117647058826,0.5294117647058824,0.5294117647058824
1534,21,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.5555555555555556
1535,11,0.625,0.75,0.375,0.625
1536,9,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666
1537,17,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.3076923076923077
1538,19,0.4666666666666667,0.5333333333333333,0.4,0.4666666666666667
1539,31,0.44,0.44,0.32,0.52
1540,16,0.25,0.16666666666666666,0.25,0.3333333333333333
1541,29,0.4166666666666667,0.2916666666666667,0.5,0.4166666666666667
1542,25,0.391304347826087,0.43478260869565216,0.43478260869565216,0.4782608695652174
1543,20,0.6666666666666666,0.6,0.4666666666666667,0.6
1544,8,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666
1545,19,0.5625,0.5625,0.5,0.625
1546,17,0.38461538461538464,0.46153846153846156,0.46153846153846156,0.5384615384615384
1547,14,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
1548,7,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
1549,17,0.5,0.35714285714285715,0.5,0.5714285714285714
1550,8,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
1551,11,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4444444444444444
1552,29,0.4090909090909091,0.36363636363636365,0.4090909090909091,0.5
1553,38,0.3333333333333333,0.30303030303030304,0.3333333333333333,0.30303030303030304
1554,25,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.38095238095238093
1555,21,0.5294117647058824,0.5294117647058824,0.35294117647058826,0.47058823529411764
1556,27,0.36363636363636365,0.4090909090909091,0.4090909090909091,0.45454545454545453
1557,15,0.3,0.3,0.5,0.5
1558,12,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855
1559,26,0.5714285714285714,0.42857142857142855,0.5238095238095238,0.6190476190476191
1560,10,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
1561,30,0.45454545454545453,0.2727272727272727,0.5,0.45454545454545453
1562,19,0.46153846153846156,0.5384615384615384,0.38461538461538464,0.46153846153846156
1563,6,0.5,0.5,0.75,0.75
1564,30,0.3076923076923077,0.34615384615384615,0.23076923076923078,0.3076923076923077
1565,27,0.5,0.4166666666666667,0.4583333333333333,0.375
1566,23,0.6,0.5,0.65,0.65
1567,15,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3333333333333333
1568,29,0.5,0.4583333333333333,0.375,0.5
1569,35,0.45161290322580644,0.3548387096774194,0.45161290322580644,0.45161290322580644
1570,28,0.44,0.32,0.52,0.4
1571,19,0.4375,0.5625,0.25,0.5625
1572,12,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.36363636363636365
1573,24,0.6,0.7,0.45,0.6
1574,19,0.46153846153846156,0.38461538461538464,0.5384615384615384,0.46153846153846156
1575,12,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222
1576,18,0.6428571428571429,0.35714285714285715,0.42857142857142855,0.5
1577,21,0.4117647058823529,0.4117647058823529,0.29411764705882354,0.4117647058823529
1578,46,0.40540540540540543,0.35135135135135137,0.32432432432432434,0.40540540540540543
1579,27,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.2857142857142857
1580,6,0.75,0.5,0.5,0.5
1581,46,0.3,0.325,0.275,0.325
1582,33,0.25,0.17857142857142858,0.21428571428571427,0.21428571428571427
1583,17,0.5,0.42857142857142855,0.35714285714285715,0.5
1584,15,0.5,0.3333333333333333,0.3333333333333333,0.4166666666666667
1585,13,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
1586,28,0.4230769230769231,0.34615384615384615,0.3076923076923077,0.38461538461538464
1587,18,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333
1588,19,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.5714285714285714
1589,32,0.5555555555555556,0.6666666666666666,0.37037037037037035,0.6296296296296297
1590,6,0.75,0.5,1.0,0.5
1591,11,0.6666666666666666,0.5555555555555556,0.8888888888888888,0.6666666666666666
1592,37,0.42424242424242425,0.3333333333333333,0.42424242424242425,0.45454545454545453
1593,5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
1594,40,0.5277777777777778,0.4722222222222222,0.3611111111111111,0.4722222222222222
1595,31,0.4166666666666667,0.5,0.4583333333333333,0.4583333333333333
1596,16,0.42857142857142855,0.2857142857142857,0.35714285714285715,0.2857142857142857
1597,37,0.5454545454545454,0.48484848484848486,0.45454545454545453,0.5757575757575758
1598,28,0.5,0.4230769230769231,0.34615384615384615,0.5384615384615384
1599,28,0.56,0.36,0.4,0.52
1600,30,0.5357142857142857,0.5,0.2857142857142857,0.5714285714285714
1601,27,0.5217391304347826,0.43478260869565216,0.43478260869565216,0.4782608695652174
1602,40,0.40540540540540543,0.4594594594594595,0.3783783783783784,0.4864864864864865
1603,16,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.42857142857142855
1604,22,0.631578947368421,0.631578947368421,0.5263157894736842,0.631578947368421
1605,9,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
1606,22,0.47368421052631576,0.3157894736842105,0.42105263157894735,0.5263157894736842
1607,22,0.5,0.35,0.5,0.5
1608,15,0.45454545454545453,0.5454545454545454,0.36363636363636365,0.5454545454545454
1609,14,0.4166666666666667,0.5,0.16666666666666666,0.25
1610,14,0.16666666666666666,0.25,0.25,0.25
1611,22,0.5789473684210527,0.47368421052631576,0.5789473684210527,0.5789473684210527
1612,14,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333
1613,18,0.375,0.375,0.4375,0.375
1614,10,0.375,0.5,0.375,0.375
1615,18,0.5,0.5714285714285714,0.2857142857142857,0.5
1616,24,0.5238095238095238,0.47619047619047616,0.3333333333333333,0.5238095238095238
1617,31,0.5172413793103449,0.4827586206896552,0.27586206896551724,0.4482758620689655
1618,29,0.4,0.48,0.32,0.4
